7,7;0:02.430;;7,7;0:02.430;;7,7;0:02.070;;7,1;0:02.160;
7,7;0:02.440;;7,7;0:02.440;;7,7;0:02.080;;7,1;0:02.170;
7,7;0:02.450;;7,7;0:02.450;;7,1;0:02.090;;7,1;0:02.180;
7,7;0:02.460;;7,7;0:02.460;;6,7;0:02.100;;7,1;0:02.190;
15,4;0:02.480;;15,4;0:02.480;;7,7;0:02.110;;14,3;0:02.210;
7,7;0:02.490;;7,7;0:02.490;;7,1;0:02.120;;7,1;0:02.220;
8,3;0:02.500;;8,3;0:02.500;;7,1;0:02.130;;7,1;0:02.230;
7,7;0:02.510;;7,7;0:02.510;;8,3;0:02.140;;6,7;0:02.240;
8,3;0:02.520;;8,3;0:02.520;;7,7;0:02.150;;7,1;0:02.250;
7,1;0:02.530;;7,1;0:02.530;;7,7;0:02.160;;7,1;0:02.260;
8,3;0:02.540;;8,3;0:02.540;;15,4;0:02.180;;7,1;0:02.270;
7,7;0:02.550;;7,7;0:02.550;;7,7;0:02.190;;7,1;0:02.280;
8,3;0:02.560;;8,3;0:02.560;;7,7;0:02.200;;6,7;0:02.290;
7,7;0:02.570;;7,7;0:02.570;;7,7;0:02.210;;7,1;0:02.300;
8,3;0:02.580;;8,3;0:02.580;;7,1;0:02.220;;7,1;0:02.310;
7,7;0:02.590;;7,7;0:02.590;;7,7;0:02.230;;6,7;0:02.320;
15,4;0:02.610;;15,4;0:02.610;;7,7;0:02.240;;6,7;0:02.330;
8,3;0:02.620;;8,3;0:02.620;;7,7;0:02.250;;7,1;0:02.340;
8,3;0:02.630;;8,3;0:02.630;;7,7;0:02.260;;7,1;0:02.350;
7,7;0:02.640;;7,7;0:02.640;;7,7;0:02.270;;7,1;0:02.360;
7,7;0:02.650;;7,7;0:02.650;;7,7;0:02.280;;7,1;0:02.370;
16,7;0:02.670;;16,7;0:02.670;;7,7;0:02.290;;7,1;0:02.380;
8,3;0:02.680;;8,3;0:02.680;;15,4;0:02.310;;7,1;0:02.390;
7,7;0:02.690;;7,7;0:02.690;;7,7;0:02.320;;7,1;0:02.400;
8,3;0:02.700;;8,3;0:02.700;;7,7;0:02.330;;7,1;0:02.410;
8,3;0:02.710;;8,3;0:02.710;;7,7;0:02.340;;7,1;0:02.420;
8,3;0:02.720;;8,3;0:02.720;;15,4;0:02.360;;7,1;0:02.430;
8,3;0:02.730;;8,3;0:02.730;;7,1;0:02.370;;7,1;0:02.440;
8,3;0:02.740;;8,3;0:02.740;;7,1;0:02.380;;7,1;0:02.450;
8,3;0:02.750;;8,3;0:02.750;;7,1;0:02.390;;7,1;0:02.460;
7,7;0:02.760;;7,7;0:02.760;;7,1;0:02.400;;7,1;0:02.470;
8,3;0:02.770;;8,3;0:02.770;;7,7;0:02.410;;7,1;0:02.480;
8,3;0:02.780;;8,3;0:02.780;;7,7;0:02.420;;7,1;0:02.490;
8,3;0:02.790;;8,3;0:02.790;;7,7;0:02.430;;7,1;0:02.500;
7,7;0:02.800;;7,7;0:02.800;;7,7;0:02.440;;7,1;0:02.510;
7,7;0:02.810;;7,7;0:02.810;;7,1;0:02.450;;7,1;0:02.520;
8,3;0:02.820;;8,3;0:02.820;;7,1;0:02.460;;7,1;0:02.530;
7,7;0:02.830;;7,7;0:02.830;;7,7;0:02.470;;7,1;0:02.540;
7,7;0:02.840;;7,7;0:02.840;;7,7;0:02.480;;7,1;0:02.550;
8,3;0:02.850;;8,3;0:02.850;;7,7;0:02.490;;6,7;0:02.560;
7,7;0:02.860;;7,7;0:02.860;;7,1;0:02.500;;14,3;0:02.580;
8,3;0:02.870;;8,3;0:02.870;;7,7;0:02.510;;7,1;0:02.590;
7,7;0:02.880;;7,7;0:02.880;;15,4;0:02.530;;7,1;0:02.600;
8,3;0:02.890;;8,3;0:02.890;;7,7;0:02.540;;7,1;0:02.610;
8,3;0:02.900;;8,3;0:02.900;;7,7;0:02.550;;6,7;0:02.620;
7,7;0:02.910;;7,7;0:02.910;;7,1;0:02.560;;7,1;0:02.630;
7,7;0:02.920;;7,7;0:02.920;;7,7;0:02.570;;7,1;0:02.640;
7,7;0:02.930;;7,7;0:02.930;;7,7;0:02.580;;7,1;0:02.650;
8,3;0:02.940;;8,3;0:02.940;;7,7;0:02.590;;7,1;0:02.660;
8,3;0:02.950;;8,3;0:02.950;;7,7;0:02.600;;6,7;0:02.670;
7,7;0:02.960;;7,7;0:02.960;;7,7;0:02.610;;7,1;0:02.680;
8,3;0:02.970;;8,3;0:02.970;;7,7;0:02.620;;7,1;0:02.690;
7,7;0:02.980;;7,7;0:02.980;;7,7;0:02.630;;7,1;0:02.700;
8,3;0:02.990;;8,3;0:02.990;;7,7;0:02.640;;7,1;0:02.710;
8,3;0:03.000;;8,3;0:03.000;;7,7;0:02.650;;7,1;0:02.720;
7,7;0:03.010;;7,7;0:03.010;;7,7;0:02.660;;7,1;0:02.730;
7,7;0:03.020;;7,7;0:03.020;;7,7;0:02.670;;7,7;0:02.740;
7,7;0:03.030;;7,7;0:03.030;;7,1;0:02.680;;7,1;0:02.750;
7,7;0:03.040;;7,7;0:03.040;;7,7;0:02.690;;6,7;0:02.760;
7,7;0:03.050;;7,7;0:03.050;;7,7;0:02.700;;7,1;0:02.770;
8,3;0:03.060;;8,3;0:03.060;;7,7;0:02.710;;7,1;0:02.780;
8,3;0:03.070;;8,3;0:03.070;;7,7;0:02.720;;7,1;0:02.790;
7,7;0:03.080;;7,7;0:03.080;;7,7;0:02.730;;7,1;0:02.800;
7,7;0:03.090;;7,7;0:03.090;;7,7;0:02.740;;7,1;0:02.810;
8,3;0:03.100;;8,3;0:03.100;;7,1;0:02.750;;7,1;0:02.820;
7,7;0:03.110;;7,7;0:03.110;;7,7;0:02.760;;7,1;0:02.830;
8,3;0:03.120;;8,3;0:03.120;;7,7;0:02.770;;7,1;0:02.840;
7,7;0:03.130;;7,7;0:03.130;;7,1;0:02.780;;7,1;0:02.850;
7,7;0:03.140;;7,7;0:03.140;;7,7;0:02.790;;7,1;0:02.860;
8,3;0:03.150;;8,3;0:03.150;;7,1;0:02.800;;7,1;0:02.870;
8,3;0:03.160;;8,3;0:03.160;;7,7;0:02.810;;7,1;0:02.880;
8,3;0:03.170;;8,3;0:03.170;;7,1;0:02.820;;7,1;0:02.890;
8,3;0:03.180;;8,3;0:03.180;;7,1;0:02.830;;14,3;0:02.910;
8,3;0:03.190;;8,3;0:03.190;;7,7;0:02.840;;7,7;0:02.920;
8,3;0:03.200;;8,3;0:03.200;;7,7;0:02.850;;7,1;0:02.930;
8,3;0:03.210;;8,3;0:03.210;;7,7;0:02.860;;7,1;0:02.940;
7,7;0:03.220;;7,7;0:03.220;;7,7;0:02.870;;7,1;0:02.950;
8,3;0:03.230;;8,3;0:03.230;;7,7;0:02.880;;7,1;0:02.960;
7,7;0:03.240;;7,7;0:03.240;;7,7;0:02.890;;7,1;0:02.970;
8,3;0:03.250;;8,3;0:03.250;;7,1;0:02.900;;6,7;0:02.980;
7,7;0:03.260;;7,7;0:03.260;;7,7;0:02.910;;7,1;0:02.990;
7,7;0:03.270;;7,7;0:03.270;;7,1;0:02.920;;7,1;0:03.000;
8,3;0:03.280;;8,3;0:03.280;;7,1;0:02.930;;7,1;0:03.010;
7,7;0:03.290;;7,7;0:03.290;;7,1;0:02.940;;7,1;0:03.020;
7,7;0:03.300;;7,7;0:03.300;;7,7;0:02.950;;7,1;0:03.030;
8,3;0:03.310;;8,3;0:03.310;;14,3;0:02.970;;7,1;0:03.040;
8,3;0:03.320;;8,3;0:03.320;;7,7;0:02.980;;7,1;0:03.050;
8,3;0:03.330;;8,3;0:03.330;;7,7;0:02.990;;6,7;0:03.060;
7,7;0:03.340;;7,7;0:03.340;;7,7;0:03.000;;7,1;0:03.070;
8,3;0:03.350;;8,3;0:03.350;;7,7;0:03.010;;7,1;0:03.080;
7,7;0:03.360;;7,7;0:03.360;;7,7;0:03.020;;7,1;0:03.090;
8,3;0:03.370;;8,3;0:03.370;;7,7;0:03.030;;7,7;0:03.100;
8,3;0:03.380;;8,3;0:03.380;;7,1;0:03.040;;7,1;0:03.110;
8,3;0:03.390;;8,3;0:03.390;;7,7;0:03.050;;7,1;0:03.120;
8,3;0:03.400;;8,3;0:03.400;;7,1;0:03.060;;7,1;0:03.130;
8,3;0:03.410;;8,3;0:03.410;;7,1;0:03.070;;7,1;0:03.140;
7,7;0:03.420;;7,7;0:03.420;;7,7;0:03.080;;6,2;0:03.150;
7,7;0:03.430;;7,7;0:03.430;;7,7;0:03.090;;7,1;0:03.160;
8,3;0:03.440;;7,7;0:03.440;;7,7;0:03.100;;7,1;0:03.170;
8,3;0:03.450;;7,7;0:03.450;;7,7;0:03.110;;7,1;0:03.180;
8,3;0:03.460;;7,7;0:03.460;;7,7;0:03.120;;7,1;0:03.190;
8,3;0:03.470;;7,7;0:03.470;;6,7;0:03.130;;6,7;0:03.200;
8,3;0:03.480;;7,7;0:03.480;;7,7;0:03.140;;6,7;0:03.210;
7,7;0:03.490;;7,7;0:03.490;;7,7;0:03.150;;7,7;0:03.220;
7,7;0:03.500;;7,7;0:03.500;;7,7;0:03.160;;6,7;0:03.230;
8,3;0:03.510;;7,7;0:03.510;;7,7;0:03.170;;7,1;0:03.240;
8,3;0:03.520;;7,1;0:03.520;;7,7;0:03.180;;7,1;0:03.250;
8,3;0:03.530;;7,7;0:03.530;;7,7;0:03.190;;7,1;0:03.260;
15,4;0:03.550;;7,7;0:03.540;;7,7;0:03.200;;7,1;0:03.270;
7,7;0:03.560;;7,7;0:03.550;;7,1;0:03.210;;7,1;0:03.280;
7,7;0:03.570;;7,7;0:03.560;;7,7;0:03.220;;7,7;0:03.290;
8,3;0:03.580;;7,1;0:03.570;;7,7;0:03.230;;7,1;0:03.300;
7,7;0:03.590;;7,7;0:03.580;;14,3;0:03.250;;6,7;0:03.310;
8,3;0:03.600;;7,7;0:03.590;;7,7;0:03.260;;7,1;0:03.320;
23,1;0:03.630;;7,7;0:03.600;;7,1;0:03.270;;7,1;0:03.330;
7,7;0:03.640;;7,1;0:03.610;;7,7;0:03.280;;7,7;0:03.340;
38,5;0:03.690;;30,8;0:03.650;;7,7;0:03.290;;7,1;0:03.350;
21,4;0:03.720;;21,4;0:03.680;;15,4;0:03.310;;7,1;0:03.360;
25;0:03.750;;28,6;0:03.720;;7,7;0:03.320;;7,1;0:03.370;
23,1;0:03.780;;20;0:03.750;;7,7;0:03.330;;7,1;0:03.380;
16,7;0:03.800;;28,6;0:03.790;;7,1;0:03.340;;7,1;0:03.390;
30,8;0:03.840;;21,4;0:03.820;;7,1;0:03.350;;7,1;0:03.400;
38,5;0:03.890;;20;0:03.850;;7,7;0:03.360;;7,1;0:03.410;
50;0:03.960;;28,6;0:03.890;;7,7;0:03.370;;7,1;0:03.420;
28,6;0:04.000;;28,6;0:03.930;;7,7;0:03.380;;7,7;0:03.430;
38,5;0:04.050;;20;0:03.960;;7,7;0:03.390;;7,1;0:03.440;
46,2;0:04.110;;28,6;0:04.000;;7,7;0:03.400;;7,1;0:03.450;
61,5;0:04.190;;21,4;0:04.030;;8,3;0:03.410;;7,1;0:03.460;
42,9;0:04.250;;26,7;0:04.070;;7,1;0:03.420;;14,3;0:03.480;
46,2;0:04.310;;26,7;0:04.110;;7,7;0:03.430;;7,1;0:03.490;
42,9;0:04.370;;26,7;0:04.150;;7,1;0:03.440;;7,1;0:03.500;
46,2;0:04.430;;28,6;0:04.190;;7,7;0:03.450;;7,1;0:03.510;
33,3;0:04.480;;20;0:04.220;;7,7;0:03.460;;7,1;0:03.520;
42,9;0:04.540;;28,6;0:04.260;;7,7;0:03.470;;7,1;0:03.530;
38,5;0:04.590;;26,7;0:04.300;;7,7;0:03.480;;7,1;0:03.540;
38,5;0:04.640;;21,4;0:04.330;;15,4;0:03.500;;7,1;0:03.550;
46,2;0:04.700;;28,6;0:04.370;;7,7;0:03.510;;7,7;0:03.560;
40;0:04.760;;26,7;0:04.410;;7,7;0:03.520;;7,7;0:03.570;
57,1;0:04.840;;30,8;0:04.450;;7,7;0:03.530;;7,1;0:03.580;
37,5;0:04.850;;28,6;0:04.490;;7,7;0:03.540;;7,1;0:03.590;
42,9;0:04.910;;37,5;0:04.550;;7,1;0:03.550;;7,1;0:03.600;
53,8;0:04.980;;50;0:04.620;;7,7;0:03.560;;6,7;0:03.610;
57,1;0:05.060;;14,3;0:04.640;;7,7;0:03.570;;17,6;0:03.640;
46,7;0:05.130;;46,7;0:04.710;;15,4;0:03.590;;26,7;0:03.680;
57,1;0:05.210;;31,2;0:04.760;;7,1;0:03.600;;23,5;0:03.720;
53,8;0:05.280;;60;0:04.850;;7,1;0:03.610;;18,8;0:03.750;
61,5;0:05.360;;86,7;0:04.980;;14,3;0:03.630;;25;0:03.790;
60;0:05.450;;42,9;0:05.070;;28,6;0:03.670;;28,6;0:03.830;
64,3;0:05.540;;73,3;0:05.180;;28,6;0:03.710;;18,8;0:03.860;
78,6;0:05.650;;66,7;0:05.280;;26,7;0:03.750;;35,7;0:03.910;
46,7;0:05.720;;66,7;0:05.380;;13,3;0:03.770;;25;0:03.950;
57,1;0:05.800;;64,3;0:05.470;;21,4;0:03.800;;13,3;0:03.970;
69,2;0:05.890;;71,4;0:05.570;;28,6;0:03.840;;40;0:04.030;
71,4;0:05.990;;73,3;0:05.680;;21,4;0:03.870;;20;0:04.060;
69,2;0:06.080;;60;0:05.770;;20;0:03.900;;23,5;0:04.100;
76,9;0:06.180;;43,8;0:05.840;;21,4;0:03.930;;21,4;0:04.130;
40;0:06.240;;66,7;0:05.940;;28,6;0:03.970;;31,2;0:04.180;
61,5;0:06.320;;60;0:06.030;;26,7;0:04.010;;31,2;0:04.230;
78,6;0:06.430;;56,2;0:06.120;;25;0:04.050;;6,7;0:04.240;
56,2;0:06.520;;56,2;0:06.210;;26,7;0:04.090;;35,7;0:04.290;
66,7;0:06.620;;66,7;0:06.310;;21,4;0:04.120;;20;0:04.320;
60;0:06.710;;68,8;0:06.420;;23,1;0:04.150;;23,5;0:04.360;
69,2;0:06.800;;50;0:06.500;;28,6;0:04.190;;33,3;0:04.410;
53,3;0:06.880;;66,7;0:06.600;;20;0:04.220;;25;0:04.450;
71,4;0:06.980;;55,6;0:06.700;;21,4;0:04.250;;33,3;0:04.500;
53,8;0:07.050;;56,2;0:06.790;;35,7;0:04.300;;37,5;0:04.560;
69,2;0:07.140;;66,7;0:06.890;;21,4;0:04.330;;53,3;0:04.640;
50;0:07.210;;66,7;0:06.990;;26,7;0:04.370;;62,5;0:04.740;
64,3;0:07.300;;52,9;0:07.080;;21,4;0:04.400;;56,2;0:04.830;
53,8;0:07.370;;60;0:07.170;;26,7;0:04.440;;56,2;0:04.920;
61,5;0:07.450;;73,3;0:07.280;;21,4;0:04.470;;62,5;0:05.020;
69,2;0:07.540;;46,7;0:07.350;;46,7;0:04.540;;43,8;0:05.090;
80;0:07.660;;64,3;0:07.440;;53,3;0:04.620;;56,2;0:05.180;
57,1;0:07.740;;71,4;0:07.540;;60;0:04.710;;50;0:05.260;
53,3;0:07.820;;47,1;0:07.620;;46,7;0:04.780;;41,2;0:05.330;
57,1;0:07.900;;58,8;0:07.720;;71,4;0:04.880;;68,8;0:05.440;
57,1;0:07.980;;60;0:07.810;;41,2;0:04.950;;55,6;0:05.540;
66,7;0:08.080;;56,2;0:07.900;;43,8;0:05.020;;52,9;0:05.630;
42,9;0:08.140;;68,8;0:08.010;;53,3;0:05.100;;61,1;0:05.740;
61,5;0:08.220;;64,7;0:08.120;;53,3;0:05.180;;38,9;0:05.810;
53,8;0:08.290;;80;0:08.240;;50;0:05.260;;58,8;0:05.910;
61,5;0:08.370;;57,1;0:08.320;;64,3;0:05.350;;50;0:05.990;
71,4;0:08.470;;64,3;0:08.410;;46,7;0:05.420;;60;0:06.080;
73,3;0:08.580;;56,2;0:08.500;;46,7;0:05.490;;56,2;0:06.170;
57,1;0:08.660;;66,7;0:08.600;;64,3;0:05.580;;52,9;0:06.260;
64,3;0:08.750;;68,8;0:08.710;;43,8;0:05.650;;50;0:06.340;
78,6;0:08.860;;66,7;0:08.810;;57,1;0:05.730;;56,2;0:06.430;
46,2;0:08.920;;50;0:08.880;;53,3;0:05.810;;73,3;0:06.540;
64,3;0:09.010;;64,3;0:08.970;;71,4;0:05.910;;45;0:06.630;
50;0:09.080;;81,2;0:09.100;;46,7;0:05.980;;75;0:06.750;
69,2;0:09.170;;41,2;0:09.170;;50;0:06.050;;56,2;0:06.840;
61,5;0:09.250;;64,3;0:09.260;;57,1;0:06.130;;47,1;0:06.920;
64,3;0:09.340;;62,5;0:09.360;;53,8;0:06.200;;56,2;0:07.010;
69,2;0:09.430;;53,8;0:09.430;;40;0:06.260;;62,5;0:07.110;
64,3;0:09.520;;71,4;0:09.530;;57,1;0:06.340;;52,9;0:07.200;
69,2;0:09.610;;53,3;0:09.610;;50;0:06.420;;50;0:07.280;
60;0:09.700;;53,3;0:09.690;;50;0:06.490;;52,9;0:07.370;
64,3;0:09.790;;53,3;0:09.770;;60;0:06.580;;56,2;0:07.460;
71,4;0:09.890;;53,3;0:09.850;;46,7;0:06.650;;52,9;0:07.550;
46,7;0:09.960;;57,1;0:09.930;;47,1;0:06.730;;56,2;0:07.640;
64,3;0:10.050;;62,5;0:10.030;;70,6;0:06.850;;68,8;0:07.750;
50;0:10.110;;62,5;0:10.130;;37,5;0:06.910;;44,4;0:07.830;
61,5;0:10.190;;60;0:10.220;;46,2;0:06.970;;62,5;0:07.930;
71,4;0:10.290;;53,3;0:10.300;;28,6;0:07.010;;47,1;0:08.010;
53,8;0:10.360;;66,7;0:10.400;;46,2;0:07.070;;58,8;0:08.110;
71,4;0:10.460;;75;0:10.520;;42,9;0:07.130;;53,3;0:08.190;
71,4;0:10.560;;50;0:10.600;;60;0:07.220;;52,9;0:08.280;
71,4;0:10.660;;64,3;0:10.690;;53,3;0:07.300;;47,1;0:08.360;
60;0:10.750;;57,1;0:10.770;;46,7;0:07.370;;73,3;0:08.470;
50;0:10.820;;60;0:10.860;;50;0:07.440;;58,8;0:08.570;
64,3;0:10.910;;50;0:10.940;;57,1;0:07.520;;52,9;0:08.660;
57,1;0:10.990;;64,7;0:11.050;;46,7;0:07.590;;47,1;0:08.740;
76,9;0:11.090;;46,7;0:11.120;;56,2;0:07.680;;62,5;0:08.840;
57,1;0:11.170;;85,7;0:11.240;;50;0:07.760;;52,9;0:08.930;
84,6;0:11.280;;57,1;0:11.320;;64,3;0:07.850;;41,2;0:09.000;
56,2;0:11.370;;71,4;0:11.420;;40;0:07.910;;68,8;0:09.110;
66,7;0:11.470;;68,8;0:11.530;;53,8;0:07.980;;47,1;0:09.190;
57,1;0:11.550;;60;0:11.620;;73,3;0:08.090;;46,7;0:09.260;
71,4;0:11.650;;53,3;0:11.700;;53,3;0:08.170;;50;0:09.340;
71,4;0:11.750;;53,3;0:11.780;;50;0:08.240;;53,3;0:09.420;
69,2;0:11.840;;50;0:11.860;;57,1;0:08.320;;58,8;0:09.520;
76,9;0:11.940;;50;0:11.940;;43,8;0:08.390;;50;0:09.600;
64,3;0:12.030;;56,2;0:12.030;;60;0:08.480;;47,1;0:09.680;
57,1;0:12.110;;66,7;0:12.130;;50;0:08.560;;52,9;0:09.770;
64,3;0:12.200;;73,3;0:12.240;;56,2;0:08.650;;66,7;0:09.870;
84,6;0:12.310;;56,2;0:12.330;;60;0:08.740;;50;0:09.960;
66,7;0:12.410;;57,1;0:12.410;;57,1;0:08.820;;52,9;0:10.050;
61,5;0:12.490;;71,4;0:12.510;;60;0:08.910;;50;0:10.130;
69,2;0:12.580;;66,7;0:12.610;;43,8;0:08.980;;66,7;0:10.230;
64,3;0:12.670;;60;0:12.700;;50;0:09.060;;56,2;0:10.320;
71,4;0:12.770;;66,7;0:12.800;;71,4;0:09.160;;68,8;0:10.430;
64,3;0:12.860;;60;0:12.890;;50;0:09.240;;43,8;0:10.500;
53,3;0:12.940;;62,5;0:12.990;;50;0:09.310;;62,5;0:10.600;
61,5;0:13.020;;68,8;0:13.100;;64,3;0:09.400;;50;0:10.690;
76,9;0:13.120;;60;0:13.190;;37,5;0:09.460;;60;0:10.780;
57,1;0:13.200;;68,8;0:13.300;;50;0:09.540;;50;0:10.870;
57,1;0:13.280;;46,7;0:13.370;;57,1;0:09.620;;50;0:10.950;
53,8;0:13.350;;80;0:13.490;;60;0:09.710;;53,3;0:11.030;
64,3;0:13.440;;58,8;0:13.590;;57,1;0:09.790;;43,8;0:11.100;
53,8;0:13.510;;68,8;0:13.700;;40;0:09.850;;73,3;0:11.210;
61,5;0:13.590;;68,8;0:13.810;;42,9;0:09.910;;31,6;0:11.270;
61,5;0:13.670;;58,8;0:13.910;;50;0:09.980;;66,7;0:11.370;
61,5;0:13.750;;62,5;0:14.010;;64,3;0:10.070;;50;0:11.460;
57,1;0:13.830;;60;0:14.100;;53,3;0:10.150;;62,5;0:11.560;
69,2;0:13.920;;64,3;0:14.190;;50;0:10.230;;50;0:11.650;
46,7;0:13.990;;53,3;0:14.270;;69,2;0:10.320;;62,5;0:11.750;
57,1;0:14.070;;57,1;0:14.350;;56,2;0:10.410;;36,8;0:11.820;
71,4;0:14.170;;66,7;0:14.450;;64,3;0:10.500;;73,3;0:11.930;
57,1;0:14.250;;56,2;0:14.540;;60;0:10.590;;55;0:12.040;
64,3;0:14.340;;64,3;0:14.630;;57,1;0:10.670;;52,9;0:12.130;
57,1;0:14.420;;57,1;0:14.710;;60;0:10.760;;41,2;0:12.200;
64,3;0:14.510;;71,4;0:14.810;;50;0:10.840;;43,8;0:12.270;
60;0:14.600;;71,4;0:14.910;;66,7;0:10.940;;60;0:12.360;
71,4;0:14.700;;57,1;0:14.990;;40;0:11.000;;61,1;0:12.470;
71,4;0:14.800;;66,7;0:15.090;;53,3;0:11.080;;68,8;0:12.580;
76,9;0:14.900;;60;0:15.180;;57,1;0:11.160;;42,1;0:12.660;
62,5;0:15.000;;66,7;0:15.280;;66,7;0:11.260;;61,1;0:12.770;
60;0:15.090;;66,7;0:15.380;;66,7;0:11.360;;52,9;0:12.860;
61,5;0:15.170;;50;0:15.450;;46,7;0:11.430;;66,7;0:12.960;
53,8;0:15.240;;42,9;0:15.510;;62,5;0:11.530;;37,5;0:13.020;
